"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.289050061661822,0.24810578609048,0.237074647642533,0.292271940949583,0.245141259523899,0.256230185611429,0.269449280510628,0.273615470348364,0.211733527069888,0.272077631150888,0.180775934570104,0.236683762977541,0.245226952608646,0.295651874022665,0.242307032818123,0.309235430442898,0.263740957082138,0.161702776167204,0.27003392638333,0.284769156328398,0.164222334528135,0.28512506192231,0.276512946698954,0.264291725021861,0.180584940022436,0.163304030661139,0.245633686406383,0.228362167378301,0.266728314034179,0.255062387155292,0.231619496894334,0.198877847343158,0.249897387606206,0.254703183979557,0.190733866595905,0.212560720442504,0.272453643765338,0.289956132466293,0.184662143003075,0.246802160157515,0.274176367484879,0.298229929679264,0.219046311561795,0.231689297091161,0.260809415278739,0.280246879013309,0.269776247912513,0.268874175585381,0.253519819559488,0.238675731413212,0.199153753113445,0.239479561457161,0.24821788854408,0.30111449178324,0.278744187913018,0.334968571876443,0.246131344955279,0.208184069299263,0.279023130080865,0.263417123864906,0.254500217155006,0.195831064666353,0.220430437312475,0.271511804396362,0.270086795667738,0.266591601936046,0.188182488493879,0.195019410318095,0.281277906231417,0.241436179868069,0.262276433181183,0.231662532714714,0.273172909321019,0.259264952223532,0.21435427220799,0.168131190791968,0.303033672202055,0.244055916990562,0.249099061925952,0.240387067805155,0.214283518874461,0.262011229060781,0.252542986600461,0.269872978967887,0.259765034727707,0.203197125269807,0.28751682466667,0.246290188396505,0.231030365528874,0.227104621119663,0.235330157523319,0.255237074026874,0.229032458003343,0.240705319514477,0.299974503076181,0.243252658455963,0.249047106592044,0.278725372560757,0.274350999661278,0.262691905168395
"2",0.709332961822026,0.898558416790764,0.876135863444509,0.731592130467734,0.719766372660737,0.906296618144355,0.724418696873761,0.911301198109106,0.733874921600551,0.737376685821669,0.642607367743378,0.770950083951669,0.91845154878975,0.769080606011929,0.757276713820761,0.778209937895648,0.697332404361117,0.588488444723921,0.723919823018148,0.775119391320496,0.740190099973943,0.767424401024604,0.753718966638857,0.924835102522243,0.877678584600375,0.926543984631532,0.763019596874521,0.705005074761244,0.705932579547095,0.884039680028709,0.702883632595445,0.739483956446553,0.914189630330474,0.756530145826124,0.893235664854322,0.724691433570675,0.763702696412663,0.679224959153618,0.647801558708868,0.787726375695333,0.726203455890572,0.674300010716924,0.857413535881518,0.576435017323357,0.726805266364876,0.734731441682774,0.920528908853742,0.782172770847725,0.73833617209804,0.749556452710262,0.920499071339242,0.768348679589366,0.738483876823109,0.924591126709323,0.753373032308935,0.912323779674163,0.727705229368325,0.925806290677198,0.887150476511662,0.89284394366216,0.904826908072014,0.716878496094126,0.719170143757835,0.779639468228171,0.891529675317883,0.573300107273473,0.705951980456277,0.915297825639128,0.599805044501831,0.909295369552272,0.768000142819264,0.736048237156307,0.907484305127685,0.872393267616876,0.752754807791639,0.761233464984634,0.904835689663441,0.731921867692067,0.923865641223699,0.893718124939755,0.759106484197102,0.732588897683997,0.712725206344761,0.718252736574191,0.701222362009842,0.740039034498998,0.728583178242217,0.883425637448923,0.686059469618696,0.598862660655315,0.76528060196427,0.716657621257686,0.725887259002604,0.744262693999057,0.796764872206922,0.728116547818205,0.770507544550588,0.757558738751392,0.542348555327862,0.540414365035826
"3",0.698796096290098,0.497740150822196,0.731280958771251,0.704843508675234,0.668373183444798,0.878223856910853,0.687124149172422,0.776035341845637,0.718706220098996,0.730390224071138,0.688376055130604,0.730651955687797,0.6550404179364,0.730476130261089,0.739576320954153,0.716873648441731,0.865260368525676,0.847348615324784,0.645231359243851,0.765796322369353,0.735873363909155,0.852165184948227,0.661803770987358,0.724183879129836,0.842672141435608,0.557599984049727,0.90831398582036,0.606786383873441,0.758819016856287,0.700445096269505,0.720714732803675,0.651774299724776,0.855081915971054,0.551290884922614,0.699445017123469,0.71251430012832,0.542165865780364,0.736397177742602,0.712666587103337,0.711535250690553,0.689228884472619,0.747916034082445,0.854605958745308,0.629234898408941,0.765476885118124,0.666053901674803,0.733166774680143,0.744157254500236,0.684249324292316,0.726716252356367,0.693824662382329,0.667955410137613,0.607484661161016,0.68279900030267,0.605495109710922,0.721237913267236,0.653863568804,0.669439256723322,0.737123801807909,0.742506806298221,0.839246733457225,0.511373800604717,0.889616654146813,0.729249890908334,0.728673347099029,0.690525865071751,0.716122067525289,0.873040636496399,0.712464901316934,0.902230019613378,0.7013470101727,0.867639417540781,0.690222278085641,0.740048761486411,0.661598702593945,0.740164491973461,0.687940576688006,0.710587117111772,0.699434417486935,0.645287358038942,0.785086020085567,0.601332396936138,0.717993252395522,0.676189003701601,0.700748536690287,0.71754908218667,0.719816620076918,0.725580486227561,0.668763774401117,0.709654141590636,0.676026106684368,0.596019383025726,0.520925391621226,0.848254238698644,0.813289580880139,0.728804681875957,0.696538092150008,0.732227329190076,0.5073222107987,0.732536282116493
"4",0.685577578371599,0.651115631478215,0.650090077902846,0.673686543803831,0.562077548591233,0.660101038019706,0.818592302569873,0.788287880529384,0.646557223437209,0.583194340388772,0.598304075259004,0.5051186425046,0.628050242794528,0.55080076543603,0.64464934052726,0.721648351888948,0.70245642787188,0.66946350477155,0.832013512791064,0.683706086739255,0.617612158060849,0.673289944280602,0.697265530305971,0.724088873215889,0.43130260524475,0.590444374987882,0.590334715317115,0.650009207265499,0.641791216275909,0.636035264202565,0.559697930109044,0.769162704443397,0.592939490074738,0.702349222751731,0.706736919949183,0.645916492956167,0.788592221666058,0.674465756848529,0.649479339621734,0.654225536383409,0.601163215939142,0.571422447368905,0.785634494013202,0.686760719898951,0.692262786512961,0.641257242791637,0.529444117703966,0.686944451430718,0.622259383842425,0.568549204972882,0.646615642894491,0.636510574321546,0.609582343804579,0.898659047320166,0.712660746423665,0.767200683447518,0.493405154530505,0.780543113049547,0.667043154988091,0.808640847053458,0.548477596616303,0.625735675267104,0.639748362244656,0.667313348680417,0.680493559214589,0.645520412627945,0.655588732016122,0.663638654994912,0.681392517173841,0.645749852952913,0.540679046119477,0.643767359056923,0.834700528457547,0.830627488648412,0.587784053612423,0.425927734983405,0.587562779179424,0.649507290078305,0.621963651554924,0.656157469866439,0.698689809086585,0.618545163225767,0.585710738123409,0.561049543772323,0.641698070189764,0.524083700346015,0.565224593067126,0.609794365305788,0.597912172979639,0.624886259496158,0.727398330829307,0.589044398653466,0.797456076896652,0.656322451466337,0.647695889198058,0.700349125920596,0.738457512081726,0.657558525650613,0.669689182417281,0.499226558870271
"5",0.625300259802352,0.58999653329846,0.565673856071767,0.678364350327652,0.657043235272258,0.549478357619432,0.508547200329516,0.56151512170899,0.583513043424053,0.40112909453044,0.530160315335814,0.668472465438714,0.448663438237936,0.568095319958951,0.627053621618432,0.606444781278493,0.667842841855094,0.642685907250369,0.573069351419812,0.674663163199954,0.612296494686409,0.697996246561668,0.496500212742577,0.653650996744494,0.533644392151527,0.550553824229001,0.659558593444448,0.581389127536849,0.561293341401792,0.571300696321234,0.618523466742751,0.575049298968956,0.551667996660935,0.597656560193507,0.56226431137812,0.575214739071304,0.614727151181491,0.758454169207161,0.632390106209992,0.427166842092895,0.610645729252974,0.684772851182718,0.689358749067381,0.54007759566353,0.448530192526577,0.548868427544645,0.608846282796224,0.648183938028934,0.574885331751515,0.523936853088323,0.575542721531902,0.541261563999457,0.554247197019931,0.560495455051174,0.57891045325355,0.700977236620458,0.58663480395755,0.458614153387273,0.585209704303302,0.577328304244059,0.736976721300497,0.552349699566298,0.3847299101519,0.625375352930963,0.67290890620714,0.6027611049094,0.629902509792508,0.479046270552017,0.551058334965194,0.551403823013735,0.462595797125647,0.509930454841768,0.575929485722867,0.743618476337066,0.416374352701971,0.590361178271921,0.55063045823579,0.551565564431467,0.529812048891738,0.544081752322167,0.606720473705557,0.592981887588963,0.582198229898442,0.593373762842655,0.604809141195729,0.62977147104754,0.566694514548124,0.52890866033535,0.529518266946046,0.607939811423779,0.673700786020895,0.539698207705229,0.54491157620048,0.584447675540275,0.386840493972441,0.613386336390622,0.456773804574589,0.540793906598329,0.611109651453102,0.512424847137707
"6",0.425190440075286,0.439755867654374,0.442195882288211,0.376854407723298,0.338242729268089,0.382453660686024,0.473825216478219,0.556357514600934,0.356894209993377,0.41644490169873,0.339740809841655,0.377388410518143,0.430729759526062,0.527676285411486,0.481832223704249,0.50939231711538,0.392378002672464,0.394350375479014,0.573089393100332,0.553426180677559,0.476192054650485,0.366376706708964,0.389017192541592,0.629198201313484,0.285871139699928,0.250267482909338,0.584950117288771,0.418145537057608,0.417503379831756,0.449932307554509,0.512009245468749,0.411021680377674,0.524608152192288,0.391435862580785,0.307576629658064,0.31258782958256,0.451704904288731,0.594788884752755,0.53876391616897,0.559176487109741,0.348537488980362,0.527206330190676,0.29428727669157,0.508755258214396,0.409764842898321,0.43976096612884,0.425614806822701,0.385273450626759,0.401242184774625,0.35060240064981,0.270368225696096,0.341182997941114,0.374626486990127,0.457762138537932,0.542500923082532,0.58505694241802,0.319912607764914,0.46484631969034,0.409155445678447,0.403655554320537,0.497479567310395,0.387408951370386,0.491780004557279,0.45377222588661,0.552454283914573,0.495065335493398,0.444341791009489,0.485312014409339,0.457086098105531,0.402778568374468,0.512961099039443,0.494678760092015,0.363602156720916,0.528544080844931,0.343632997269274,0.527024366491348,0.389862087748437,0.363358824045775,0.487813136092579,0.455035474888768,0.472272513005956,0.413356851572151,0.521905255642687,0.453315780545851,0.468386513256045,0.533664176901774,0.420377937412118,0.328957145884692,0.267891749431275,0.541540050830809,0.435374535056193,0.419569651982785,0.414979504260976,0.43904134565538,0.45472990333648,0.548865108097522,0.422011900177951,0.490047075703887,0.361045757743054,0.483431808645966
"7",0.207259513443716,0.325451997646058,0.178928841516476,0.38785462304854,0.262557197269335,0.162157368779521,0.40854515374199,0.330201531639715,0.434815400935079,0.259770372718524,0.272140234951511,0.35175977485432,0.262868373857209,0.425960282556385,0.288538317222436,0.407051694384463,0.311864146002517,0.276911299713689,0.29425434524269,0.315396903652024,0.35798272848838,0.237954362200623,0.290301471133336,0.316584872106213,0.245588361264633,0.16285081258927,0.391695570325565,0.0861397384256352,0.21204430077058,0.31189901343478,0.356025014829652,0.311580321282778,0.239144852483504,0.322822388369281,0.23264109541593,0.244742280389003,0.393608984794134,0.311630234199781,0.422794636709778,0.290495246522626,0.165413852452493,0.370579424139781,0.231418989031638,0.160060443246886,0.339529516205717,0.308206179418893,0.301024052005061,0.361273400511211,0.268000583243206,0.292877077573047,0.347520385847023,0.275253830395046,0.334094295687353,0.343582854855196,0.327853243496203,0.407478422744332,0.329029229984715,0.194597158117174,0.393355826282564,0.260598325572098,0.255239112392247,0.286213193649551,0.241522948903546,0.271576812518287,0.323710161347208,0.317756575779151,0.311296216635329,0.371655491766441,0.361590901840525,0.34812679200454,0.400657583352841,0.187651228426765,0.342320038599116,0.308947257016765,0.195106363795599,0.358070526638891,0.326100058792117,0.321629485369261,0.293746864034698,0.171695420626382,0.205728670294924,0.35391344662161,0.34118561753535,0.283179614778873,0.284377264285767,0.432457630268523,0.36561574933807,0.281071274112625,0.304940019099443,0.303972255878562,0.259466878120738,0.27239673717034,0.289125348012303,0.278527741070742,0.397248422461223,0.447498955721,0.323503914164025,0.297328380526406,0.301185345655636,0.291042999010107
"8",0.198907620870391,0.232820233319889,0.152019296046129,0.30661616533168,0.257622677381141,0.146167389507776,0.226139902680171,0.245307979765141,0.273612151534159,0.180976245727343,0.204418742156144,0.198750177674344,0.260672952310162,0.354827991514558,0.171105816025975,0.304124436147321,0.177113575706364,0.270296928492948,0.249562623893895,0.135229922081446,0.272379940545715,0.116814058110571,0.290106627992637,0.161588210299545,0.168099990270558,0.261626590039854,0.236690716370025,0.19460018985437,0.191321715416006,0.277205917162138,0.168976123862606,0.163416758086612,0.118204655634053,0.22675189351171,0.245432727752978,0.186731445140944,0.23174062449688,0.297922390396404,0.163687539203978,0.273461801485207,0.192075013357803,0.233242263205487,0.173567511274344,0.246860538057944,0.20614736587684,0.247447259852742,0.231711742485621,0.279212366507808,0.26934830124417,0.177142829139442,0.279926075466407,0.13880415397602,0.0626813327040948,0.220260878115383,0.0977899042549101,0.259876394216269,0.164694328187131,0.0983586012622029,0.320410525760999,0.2657961169419,0.154322339967525,0.222808198546382,0.141114703778471,0.192542941747348,0.20628834845131,0.277518021598225,0.15932835110427,0.0873611825293271,0.157486183022257,0.04735903775598,0.287238678409048,0.173394176635015,0.207011556494537,0.283652731378451,0.169762290560367,0.319540972894801,0.215892764626778,0.218024313363921,0.210330837926878,0.277784134773836,0.276093148880349,0.278674833695659,0.0634136296715739,0.315746799029783,0.201808812186908,0.119622584851487,0.16884092583542,0.227671115484069,0.238864964389732,0.245490148887089,0.137346511210166,0.234416612125768,0.218586654059731,0.184549437592966,0.311763759072408,0.115818644216073,0.264098206026249,0.198106757254641,0.200104263324071,0.192632750375274
"9",0.296516114055479,0.258016231529989,0.0829816691433411,0.183160628379596,0.158977493123714,0.169470370738886,0.180014024577426,0.17783102651472,0.237724978262148,0.166711149440121,0.192781335256131,0.179136000390024,0.256702903910041,0.302993312425776,0.166659917781165,0.315008064625861,0.260003022479378,0.265739011561644,0.279751412587316,0.164033794146399,0.0749335872431946,0.162363590707602,0.19923103290318,0.214319251490551,0.175095556268869,0.142765264852091,0.142577380031685,0.188134605999908,0.199530238149619,0.259543213762512,0.201666787739612,0.152581619591902,0.20166348337485,0.165679114196251,0.241654529848792,0.141230727608314,0.193318338725005,0.296144030064028,0.125988694996546,0.182087053017658,0.172771576325324,0.179887243669077,0.163768010767319,0.239212804003364,0.261391397222131,0.290656080299007,0.166226359149507,0.27790819211497,0.268226297959417,0.14878657295628,0.0590048587668606,0.143806190319953,0.0813385478073057,0.203223710671059,0.155619185790906,0.276427173939965,0.126014710863756,0.133617332929935,0.201866388516299,0.208342388753759,0.268413607761601,0.163218746031175,0.180644599221826,0.283205414488839,0.273347484144038,0.27798283386548,0.147006232022683,0.183687553583125,0.173290881983064,0.0312658644480683,0.143843370408785,0.14962339997667,0.195457521923043,0.281645670066885,0.199168799930027,0.282601881551258,0.312099147112576,0.252505555887634,0.267268447871873,0.188806011733764,0.255974160908782,0.273446045559777,0.162481402645846,0.273205624022085,0.148062116277906,0.13364279514952,0.182848661504275,0.25761664919302,0.235048978151454,0.123472043135228,0.247216423106899,0.192804208268323,0.141776896423561,0.146283021795272,0.200372253368179,0.118070501663734,0.160633407557067,0.284560935520918,0.151174131782957,0.196228550567367
"10",0.14407475843623,0.178273012323129,0.0982045150747666,0.296248019388979,0.250141229868735,0.127843586893697,0.128657200607056,0.285351965817896,0.152028230749894,0.290509676324626,0.124294744369726,0.158415759715046,0.249443689202978,0.291055226583725,0.148343216018224,0.311750474975376,0.13362279248798,0.146773591559334,0.182596210537608,0.28661328839491,0.15273372369635,0.298172446123595,0.282519343420841,0.161833575588384,0.234019412709194,0.115572200708635,0.14332945186107,0.187120958988262,0.275757497796694,0.137059482803614,0.0896869279293101,0.0880980996768929,0.126980402306563,0.157618939599832,0.123491810786259,0.159046755040177,0.158072926627876,0.288251570614719,0.243858199220143,0.146366628654398,0.171585434658957,0.300546660064384,0.155238713811458,0.166685899623597,0.268557381191991,0.121521637437178,0.149249027842887,0.280783769602279,0.255569818568582,0.243010047945042,0.136644585501881,0.147918639808019,0.144106570353797,0.180467332251173,0.285661797261702,0.248226926434969,0.249948920698437,0.239865819431051,0.170242116122366,0.260383591049884,0.174432405292679,0.25617070070116,0.15979157620495,0.277697555504834,0.135883181480866,0.271790724751801,0.152756061960886,0.210727566344136,0.153551928122626,0.0900346967751662,0.160684131511687,0.280410085202666,0.141761709004179,0.154111163752575,0.235960621711063,0.138358899927952,0.302722907229079,0.142515043427067,0.182478551695935,0.0946602457703755,0.252059619720019,0.266124871788193,0.263036495556646,0.150232790362184,0.132950253495455,0.134551122450978,0.288856056353626,0.118765712018871,0.233427466237056,0.131893971438157,0.114912664904049,0.18391342572961,0.23010749945785,0.101190237745885,0.306318038879522,0.0301400574207219,0.131033055969369,0.271814836631664,0.284834919986723,0.270011700743163
